Superalphabet-2,77.3026,9053.58,16,223110502
Superalphabet-2,132.847,14166.9,32,348153220
Superalphabet-2,200.734,18291.1,48,448218420
Superalphabet-2,294.759,22237.1,64,544934013
Superalphabet-2,389.899,26174.9,80,639584142
Superalphabet-2,497.976,29977.1,96,732501695
Superalphabet-2,619.833,33722.2,112,824031648
Superalphabet-2,755.454,37394.2,128,913770200
Superalphabet-2,2265.7,64458.8,255,1570621289
