Superalphabet-2,535.141,64889.8,16,1599709565
Superalphabet-2,1808.49,205166,32,5043287571
Superalphabet-2,2262.7,219882,48,5389252648
Superalphabet-2,2667.79,226414,64,5549330673
Superalphabet-2,3075.57,230151,80,5624517780
Superalphabet-2,3448.98,231873,96,5666605341
Superalphabet-2,3814.72,233042,112,5695170865
Superalphabet-2,4224.93,233943,128,5717173639
Superalphabet-2,7783.01,238362,255,5808253444
