Basic,66.1462,702.371,16,223110502
Basic,169.845,1134.87,32,348153220
Basic,295.028,1513.5,48,448218420
Basic,442.188,1839.25,64,544934013
Basic,613.988,2234.07,80,639584142
Basic,808.051,2558.14,96,732501695
Basic,1028.36,2877.28,112,824031648
Basic,1267.99,3190.28,128,913770200
Basic,3831.39,5668,255,1570621289
