Linear,716.944,13514,16,1599709565
Linear,5708.32,30256.6,32,5043287571
Linear,6096.74,30720.5,48,5389252648
Linear,6405.65,31596.8,64,5549330673
Linear,6502.77,31706.6,80,5624517780
Linear,6568.67,31767.9,96,5666605341
Linear,7732.78,31809.6,112,5695170865
Linear,6606.07,32523.3,128,5717173639
Linear,8006.15,32667.4,255,5808253444
